,id,pts,offset
Sullivan St & Washington Sq-W 21 St & 6 Ave,1849,2,3698
Sullivan St & Washington Sq-Broadway & E 14 St,1850,2,3700
Sullivan St & Washington Sq-E 4 St & Ave B,1851,2,3702
E 85 St & 3 Ave-E 81 St & York Ave,1852,2,3704
E 85 St & 3 Ave-E 89 St & York Ave,1853,2,3706
E 85 St & 3 Ave-E 82 St & East End Ave,1854,2,3708
E 85 St & 3 Ave-1 Ave & E 68 St,1855,2,3710
E 85 St & 3 Ave-2 Ave & E 72 St,1856,2,3712
E 85 St & 3 Ave-E 84 St & 1 Ave,1857,2,3714
E 85 St & 3 Ave-E 74 St & 1 Ave,1858,2,3716
E 85 St & 3 Ave-E 88 St & 1 Ave,1859,2,3718
E 85 St & 3 Ave-E 72 St & York Ave,1860,2,3720
Clinton St & Union St-Clinton St & Joralemon St,1861,2,3722
Clinton St & Union St-Montague St & Clinton St,1862,2,3724
Clinton St & Union St-Congress St & Clinton St,1863,2,3726
Clinton St & Union St-Court St & State St,1864,2,3728
Clinton St & Union St-Kane St & Clinton St,1865,2,3730
Clinton St & Union St-Carroll St & Smith St,1866,2,3732
Clinton St & Union St-Fulton St & Adams St,1867,2,3734
Clinton St & Union St-Hicks St & Montague St,1868,2,3736
Clinton St & Union St-Columbia St & Degraw St,1869,2,3738
Clinton St & Union St-Atlantic Ave & Furman St,1870,2,3740
E 5 St & Avenue C-Ave A & E 14 St,1871,2,3742
E 5 St & Avenue C-Cooper Square & Astor Pl,1872,2,3744
E 5 St & Avenue C-E 7 St & Ave C,1873,2,3746
E 5 St & Avenue C-E 1 St & 1 Ave,1874,2,3748
E 5 St & Avenue C-E 2 St & Avenue A,1875,2,3750
E 5 St & Avenue C-E 9 St & Avenue C,1876,2,3752
E 5 St & Avenue C-Broadway & E 14 St,1877,2,3754
E 5 St & Avenue C-E 2 St & Avenue C,1878,2,3756
E 5 St & Avenue C-E 2 St & Avenue B,1879,2,3758
E 5 St & Avenue C-E 7 St & Ave B,1880,2,3760
Sunken Meadow Comfort Station-2 Ave & E 96 St,1881,2,3762
Sunken Meadow Comfort Station-Icahn Stadium,1882,2,3764
Sunken Meadow Comfort Station-Wards Meadow Comfort Station,1883,2,3766
Sunken Meadow Comfort Station-Bronx Shore Comfort Station,1884,2,3768
Sunken Meadow Comfort Station-E 22 St & 2 Ave,1885,2,3770
Sunken Meadow Comfort Station-E 95 St & 3 Ave,1886,2,3772
Sunken Meadow Comfort Station-Willow Ave & E 133 St,1887,2,3774
Sunken Meadow Comfort Station-E 85 St & East End Ave,1888,2,3776
Sunken Meadow Comfort Station-E 102 St & 1 Ave,1889,2,3778
Sunken Meadow Comfort Station-East End Ave & E 86 St,1890,2,3780
Hunts Point Ave & Bryant Ave-Lafayette Ave & Hunts Point Ave,1891,2,3782
Hunts Point Ave & Bryant Ave-Brook Ave & E 157 St,1892,2,3784
Hunts Point Ave & Bryant Ave-2 Ave & E 122 St,1893,2,3786
Hunts Point Ave & Bryant Ave-Seneca Ave & Irvine St,1894,2,3788
Hunts Point Ave & Bryant Ave-Lincoln Ave & E 134 St,1895,2,3790
Hunts Point Ave & Bryant Ave-Westchester Ave & Jackson Ave,1896,2,3792
Hunts Point Ave & Bryant Ave-Westchester Ave & Longwood Ave,1897,2,3794
Hunts Point Ave & Bryant Ave-E 167 St & Bryant Ave,1898,2,3796
Hunts Point Ave & Bryant Ave-Courtlandt Ave & E 149 St,1899,2,3798
Hunts Point Ave & Bryant Ave-Brook Ave & E 148 St,1900,2,3800
46 St & 28 Ave-48 St & Broadway,1901,2,3802
46 St & 28 Ave-31 St & Newtown Ave,1902,2,3804
46 St & 28 Ave-46 St & 30 Rd,1903,2,3806
46 St & 28 Ave-28 Ave & 44 St,1904,2,3808
46 St & 28 Ave-Steinway St & 28 Ave,1905,2,3810
46 St & 28 Ave-Steinway St & Broadway,1906,2,3812
46 St & 28 Ave-Bulova Ave & Brooklyn Queens Expressway W,1907,2,3814
46 St & 28 Ave-35 St & 30 Ave,1908,2,3816
46 St & 28 Ave-30 Ave & 41 St,1909,2,3818
46 St & 28 Ave-30 Ave & 47 St,1910,2,3820
Macon St & Nostrand Ave-Putnam Ave & Throop Ave,1911,2,3822
Macon St & Nostrand Ave-Monroe St & Tompkins Ave,1912,2,3824
Macon St & Nostrand Ave-Halsey St & Tompkins Ave,1913,2,3826
Macon St & Nostrand Ave-Monroe St & Bedford Ave,1914,2,3828
Macon St & Nostrand Ave-Marcus Garvey Blvd & Macon St,1915,2,3830
Macon St & Nostrand Ave-Cambridge Pl & Gates Ave,1916,2,3832
Macon St & Nostrand Ave-Hancock St & Bedford Ave,1917,2,3834
Macon St & Nostrand Ave-Dean St & Franklin Ave,1918,2,3836
Macon St & Nostrand Ave-Greene Ave & Nostrand Ave,1919,2,3838
Macon St & Nostrand Ave-Kosciuszko St & Tompkins Ave,1920,2,3840
MacDougal St & Rockaway Ave-Putnam Ave & Ralph Ave,1921,2,3842
MacDougal St & Rockaway Ave-West Drive & Prospect Park West,1922,2,3844
MacDougal St & Rockaway Ave-Thomas S. Boyland St & Marion St,1923,2,3846
MacDougal St & Rockaway Ave-MacDonough St & Marcy Ave,1924,2,3848
MacDougal St & Rockaway Ave-Kingston Ave & Herkimer St,1925,2,3850
MacDougal St & Rockaway Ave-Halsey St & Evergreen Ave,1926,2,3852
MacDougal St & Rockaway Ave-Bedford Ave & Clarkson Ave,1927,2,3854
MacDougal St & Rockaway Ave-Macon St & Howard Ave,1928,2,3856
MacDougal St & Rockaway Ave-Somers St & Rockaway Ave,1929,2,3858
MacDougal St & Rockaway Ave-St Johns Pl & Utica Ave,1930,2,3860
E 91 St & Park Ave-Madison Ave & E 99 St,1931,2,3862
E 91 St & Park Ave-E 88 St & Park Ave,1932,2,3864
E 91 St & Park Ave-E 81 St & Park Ave,1933,2,3866
E 91 St & Park Ave-Central Park West & W 85 St,1934,2,3868
E 91 St & Park Ave-E 76 St & Park Ave,1935,2,3870
E 91 St & Park Ave-5 Ave & E 87 St,1936,2,3872
E 91 St & Park Ave-7 Ave & Central Park South,1937,2,3874
E 91 St & Park Ave-E 84 St & 1 Ave,1938,2,3876
E 91 St & Park Ave-E 89 St & York Ave,1939,2,3878
Calyer St & Guernsey St-Berry St & N 8 St,1940,2,3880
Calyer St & Guernsey St-Franklin St & Dupont St,1941,2,3882
Calyer St & Guernsey St-Kent Ave & N 7 St,1942,2,3884
Calyer St & Guernsey St-McGuinness Blvd & Eagle St,1943,2,3886
Calyer St & Guernsey St-Huron St & Franklin St,1944,2,3888
Calyer St & Guernsey St-N 12 St & Bedford Ave,1945,2,3890
Calyer St & Guernsey St-Nassau Ave & Russell St,1946,2,3892
Calyer St & Guernsey St-Driggs Ave & N 9 St,1947,2,3894
Calyer St & Guernsey St-Broadway & Berry St,1948,2,3896
Calyer St & Guernsey St-Greenpoint Ave & Manhattan Ave,1949,2,3898
Fulton St & Utica Ave-Lewis Ave & Madison St,1950,2,3900
Fulton St & Utica Ave-Chauncey St & Howard Ave,1951,2,3902
Fulton St & Utica Ave-Madison St & Malcolm X Blvd,1952,2,3904
Fulton St & Utica Ave-Chauncey St & Malcolm X Blvd,1953,2,3906
Fulton St & Utica Ave-Ralph Ave & Fulton St,1954,2,3908
Fulton St & Utica Ave-Lewis Ave & Decatur St,1955,2,3910
Fulton St & Utica Ave-Columbus Pl & Atlantic Ave,1956,2,3912
Fulton St & Utica Ave-Macon St & Patchen Ave,1957,2,3914
Fulton St & Utica Ave-Macon St & Lewis Ave,1958,2,3916
Fulton St & Utica Ave-Stuyvesant Ave & Gates Ave,1959,2,3918
62 St & 34 Ave-Bulova Ave & Brooklyn Queens Expressway W,1960,2,3920
62 St & 34 Ave-E 48 St & 3 Ave,1961,2,3922
62 St & 34 Ave-E 47 St & Park Ave,1962,2,3924
62 St & 34 Ave-Page Pl & Grand Ave,1963,2,3926
62 St & 34 Ave-37 Ave & 63 St,1964,2,3928
62 St & 34 Ave-65 St & Broadway,1965,2,3930
62 St & 34 Ave-62 St & Northern Blvd,1966,2,3932
62 St & 34 Ave-72 St & 41 Ave,1967,2,3934
62 St & 34 Ave-69 St & 38 Ave,1968,2,3936
62 St & 34 Ave-65 St & 35 Ave,1969,2,3938
N 7 St & Driggs Ave-Bedford Ave & Nassau Ave,1970,2,3940
N 7 St & Driggs Ave-Wythe Ave & Metropolitan Ave,1971,2,3942
N 7 St & Driggs Ave-Nassau Ave & Russell St,1972,2,3944
N 7 St & Driggs Ave-Kingsland Ave & Nassau Ave,1973,2,3946
N 7 St & Driggs Ave-S 4 St & Wythe Ave,1974,2,3948
N 7 St & Driggs Ave-Banker St & Meserole Ave,1975,2,3950
N 7 St & Driggs Ave-Broadway & Berry St,1976,2,3952
N 7 St & Driggs Ave-Driggs Ave & Lorimer St,1977,2,3954
N 7 St & Driggs Ave-Driggs Ave & N Henry St,1978,2,3956
N 7 St & Driggs Ave-Driggs Ave & S 2 St,1979,2,3958
Lewis Ave & Greene Ave-Myrtle Ave & Lewis Ave,1980,2,3960
Lewis Ave & Greene Ave-Lewis Ave & Kosciuszko St,1981,2,3962
Lewis Ave & Greene Ave-Montrose Ave & Bushwick Ave,1982,2,3964
Lewis Ave & Greene Ave-Fulton St & Adams St,1983,2,3966
Lewis Ave & Greene Ave-Greene Ave & Throop Ave,1984,2,3968
Lewis Ave & Greene Ave-DeKalb Ave & S Portland Ave,1985,2,3970
Lewis Ave & Greene Ave-Bedford Ave & Maple St,1986,2,3972
Lewis Ave & Greene Ave-Bergen St & Vanderbilt Ave,1987,2,3974
Lewis Ave & Greene Ave-Chauncey St & Stuyvesant Ave,1988,2,3976
Lewis Ave & Greene Ave-Kosciuszko St & Nostrand Ave,1989,2,3978
Jackson Ave & 46 Rd-46 Ave & 5 St,1990,2,3980
Jackson Ave & 46 Rd-Center Blvd & 51 Ave,1991,2,3982
Jackson Ave & 46 Rd-McGuinness Blvd & Eagle St,1992,2,3984
Jackson Ave & 46 Rd-48 Ave & 5 St,1993,2,3986
Jackson Ave & 46 Rd-Vernon Blvd & 50 Ave,1994,2,3988
Jackson Ave & 46 Rd-5 St & 51 Ave,1995,2,3990
Jackson Ave & 46 Rd-Vernon Blvd & 47 Rd,1996,2,3992
Jackson Ave & 46 Rd-Center Blvd & 48 Ave,1997,2,3994
Jackson Ave & 46 Rd-Queens Plaza North & Crescent St,1998,2,3996
Jackson Ave & 46 Rd-Franklin St & Dupont St,1999,2,3998
W 46 St & 11 Ave-W 44 St & 11 Ave,2000,2,4000
W 46 St & 11 Ave-W 34 St & 11 Ave,2001,2,4002
W 46 St & 11 Ave-W 50 St & 10 Ave,2002,2,4004
W 46 St & 11 Ave-W 54 St & 11 Ave,2003,2,4006
W 46 St & 11 Ave-W 47 St & 10 Ave,2004,2,4008
W 46 St & 11 Ave-W 34 St & Hudson Blvd E,2005,2,4010
W 46 St & 11 Ave-8 Ave & W 33 St,2006,2,4012
W 46 St & 11 Ave-11 Ave & W 41 St,2007,2,4014
W 46 St & 11 Ave-10 Ave & W 14 St,2008,2,4016
W 46 St & 11 Ave-12 Ave & W 40 St,2009,2,4018
Paul Ave & Mosholu Pkwy-Paul Ave & W 205 St,2010,2,4020
Paul Ave & Mosholu Pkwy-Goulden Ave & W 205 St,2011,2,4022
Paul Ave & Mosholu Pkwy-Grand Concourse & E 205 St,2012,2,4024
Paul Ave & Mosholu Pkwy-W Mosholu Pkwy S & Sedgwick Ave,2013,2,4026
Paul Ave & Mosholu Pkwy-Jerome Ave & E Mosholu Parkway S,2014,2,4028
Paul Ave & Mosholu Pkwy-Bedford Park Blvd & Paul Ave,2015,2,4030
Paul Ave & Mosholu Pkwy-Goulden Ave & Bedford Park Blvd W,2016,2,4032
Paul Ave & Mosholu Pkwy-Bainbridge Ave & E 198 St,2017,2,4034
Paul Ave & Mosholu Pkwy-Grand Concourse & E 197 St,2018,2,4036
Paul Ave & Mosholu Pkwy-Bainbridge Ave & E 196 St,2019,2,4038
57 St & Woodside Ave-39 Dr & 52 St,2020,2,4040
57 St & Woodside Ave-46 St & Queens Blvd,2021,2,4042
57 St & Woodside Ave-Skillman Ave & 54 St,2022,2,4044
57 St & Woodside Ave-61 St & Woodside Ave,2023,2,4046
57 St & Woodside Ave-58 St & 32 Ave,2024,2,4048
57 St & Woodside Ave-43 St & Skillman Ave,2025,2,4050
57 St & Woodside Ave-Monitor St & Meeker Ave,2026,2,4052
57 St & Woodside Ave-Skillman Ave & 43 Ave,2027,2,4054
57 St & Woodside Ave-Kent St & McGuinness Blvd,2028,2,4056
57 St & Woodside Ave-62 St & Northern Blvd,2029,2,4058
Southern Blvd & E 175 St-Charlotte St & Boston Rd,2030,2,4060
Southern Blvd & E 175 St-Waterloo Pl & Crotona Park East,2031,2,4062
Southern Blvd & E 175 St-W 225 St & Exterior St,2032,2,4064
Southern Blvd & E 175 St-Grand Concourse & E 161 St,2033,2,4066
Southern Blvd & E 175 St-3 Ave & E 174 St,2034,2,4068
Southern Blvd & E 175 St-E Fordham Rd & Webster Ave,2035,2,4070
Southern Blvd & E 175 St-Crotona Park East & E 173 St,2036,2,4072
Southern Blvd & E 175 St-Southern Blvd & E 174 St,2037,2,4074
Southern Blvd & E 175 St-Crotona Park North & Prospect Ave,2038,2,4076
Southern Blvd & E 175 St-Southern Blvd & E 172 St,2039,2,4078
W 120 St & Claremont Ave-W 116 St & Broadway,2040,2,4080
W 120 St & Claremont Ave-Cathedral Pkwy & Broadway,2041,2,4082
W 120 St & Claremont Ave-Riverside Dr & W 104 St,2042,2,4084
W 120 St & Claremont Ave-West End Ave & W 107 St,2043,2,4086
W 120 St & Claremont Ave-W 113 St & Broadway,2044,2,4088
W 120 St & Claremont Ave-12 Ave & W 125 St,2045,2,4090
W 120 St & Claremont Ave-W 106 St & Amsterdam Ave,2046,2,4092
W 120 St & Claremont Ave-Amsterdam Ave & W 119 St,2047,2,4094
W 120 St & Claremont Ave-W 107 St & Columbus Ave,2048,2,4096
W 120 St & Claremont Ave-Broadway & Moylan Pl,2049,2,4098
W 87 St & West End Ave-West End Ave & W 78 St,2050,2,4100
W 87 St & West End Ave-W 67 St & Broadway,2051,2,4102
W 87 St & West End Ave-Amsterdam Ave & W 82 St,2052,2,4104
W 87 St & West End Ave-West End Ave & W 94 St,2053,2,4106
W 87 St & West End Ave-W 84 St & Columbus Ave,2054,2,4108
W 87 St & West End Ave-Amsterdam Ave & W 79 St,2055,2,4110
W 87 St & West End Ave-W 100 St & Broadway,2056,2,4112
W 87 St & West End Ave-Riverside Dr & W 72 St,2057,2,4114
W 87 St & West End Ave-Broadway & W 51 St,2058,2,4116
W 87 St & West End Ave-Amsterdam Ave & W 73 St,2059,2,4118
E 103 St & Lexington Ave-E 102 St & 1 Ave,2060,2,4120
E 103 St & Lexington Ave-2 Ave & E 104 St,2061,2,4122
E 103 St & Lexington Ave-E 102 St & Park Ave,2062,2,4124
E 103 St & Lexington Ave-E 106 St & 2 Ave,2063,2,4126
E 103 St & Lexington Ave-E 106 St & 1 Ave,2064,2,4128
E 103 St & Lexington Ave-Madison Ave & E 99 St,2065,2,4130
E 103 St & Lexington Ave-Wards Meadow Comfort Station,2066,2,4132
E 103 St & Lexington Ave-2 Ave & E 99 St,2067,2,4134
E 103 St & Lexington Ave-Pleasant Ave & E 116 St,2068,2,4136
E 103 St & Lexington Ave-E 106 St & Madison Ave,2069,2,4138
St Nicholas Ave & Manhattan Ave-Frederick Douglass Blvd & W 117 St,2070,2,4140
St Nicholas Ave & Manhattan Ave-Frederick Douglass Blvd & W 115 St,2071,2,4142
St Nicholas Ave & Manhattan Ave-Frederick Douglass Blvd & W 112 St,2072,2,4144
St Nicholas Ave & Manhattan Ave-Park Ave & E 124 St,2073,2,4146
St Nicholas Ave & Manhattan Ave-Adam Clayton Powell Blvd & W 123 St,2074,2,4148
St Nicholas Ave & Manhattan Ave-Morningside Ave & W 123 St,2075,2,4150
St Nicholas Ave & Manhattan Ave-5 Ave & E 103 St,2076,2,4152
St Nicholas Ave & Manhattan Ave-St. Nicholas Ave & W 126 St,2077,2,4154
St Nicholas Ave & Manhattan Ave-Adam Clayton Powell Blvd & W 115 St,2078,2,4156
St Nicholas Ave & Manhattan Ave-W 106 St & Central Park West,2079,2,4158
43 St & Skillman Ave-Skillman Ave & 43 Ave,2080,2,4160
43 St & Skillman Ave-48 St & 37 Ave,2081,2,4162
43 St & Skillman Ave-43 Ave & 42 St,2082,2,4164
43 St & Skillman Ave-E 47 St & 2 Ave,2083,2,4166
43 St & Skillman Ave-35 Ave & 37 St,2084,2,4168
43 St & Skillman Ave-Queens Plaza North & Crescent St,2085,2,4170
43 St & Skillman Ave-37 Ave & 35 St,2086,2,4172
43 St & Skillman Ave-48 St & Skillman Ave,2087,2,4174
43 St & Skillman Ave-43 St & 37 Ave,2088,2,4176
43 St & Skillman Ave-46 St & Queens Blvd,2089,2,4178
Verona Pl & Fulton St-Putnam Ave & Throop Ave,2090,2,4180
Verona Pl & Fulton St-Marcus Garvey Blvd & Macon St,2091,2,4182
Verona Pl & Fulton St-Halsey St & Tompkins Ave,2092,2,4184
Verona Pl & Fulton St-MacDonough St & Marcy Ave,2093,2,4186
Verona Pl & Fulton St-New York Ave & St Marks Ave,2094,2,4188
Verona Pl & Fulton St-Fulton St & Irving Pl,2095,2,4190
Verona Pl & Fulton St-Monroe St & Bedford Ave,2096,2,4192
Verona Pl & Fulton St-Monroe St & Tompkins Ave,2097,2,4194
Verona Pl & Fulton St-Lafayette Ave & Classon Ave,2098,2,4196
Verona Pl & Fulton St-Greene Ave & Nostrand Ave,2099,2,4198
Knickerbocker Ave & Thames St-Morgan Ave & Lombardy St,2100,2,4200
Knickerbocker Ave & Thames St-Montrose Ave & Bushwick Ave,2101,2,4202
Knickerbocker Ave & Thames St-S 4 St & Rodney St,2102,2,4204
Knickerbocker Ave & Thames St-Stagg St & Morgan Ave,2103,2,4206
Knickerbocker Ave & Thames St-Devoe St & Morgan Ave,2104,2,4208
Knickerbocker Ave & Thames St-Morgan Ave & Maspeth Ave,2105,2,4210
Knickerbocker Ave & Thames St-Willoughby Ave & Myrtle Ave,2106,2,4212
Knickerbocker Ave & Thames St-Flushing Ave & Woodward Ave,2107,2,4214
Knickerbocker Ave & Thames St-Beaver St & Fayette St,2108,2,4216
Knickerbocker Ave & Thames St-Kingsland Ave & Nassau Ave,2109,2,4218
E 84 St & 1 Ave-E 85 St & 3 Ave,2110,2,4220
E 84 St & 1 Ave-E 72 St & York Ave,2111,2,4222
E 84 St & 1 Ave-E 91 St & 2 Ave,2112,2,4224
E 84 St & 1 Ave-E 81 St & York Ave,2113,2,4226
E 84 St & 1 Ave-2 Ave & E 72 St,2114,2,4228
E 84 St & 1 Ave-1 Ave & E 62 St,2115,2,4230
E 84 St & 1 Ave-1 Ave & E 68 St,2116,2,4232
E 84 St & 1 Ave-E 88 St & 1 Ave,2117,2,4234
E 84 St & 1 Ave-E 89 St & York Ave,2118,2,4236
E 84 St & 1 Ave-E 85 St & East End Ave,2119,2,4238
Ditmars Blvd & 73 St-Ditmars Blvd & 43 St,2120,2,4240
Ditmars Blvd & 73 St-31 St & Ditmars Blvd,2121,2,4242
Ditmars Blvd & 73 St-Ditmars Blvd & 48 St,2122,2,4244
Ditmars Blvd & 73 St-31 St & 23 Ave,2123,2,4246
Ditmars Blvd & 73 St-Steinway St & Ditmars Blvd,2124,2,4248
Ditmars Blvd & 73 St-Ditmars Blvd & 79 St,2125,2,4250
Ditmars Blvd & 73 St-76 St & 21 Ave,2126,2,4252
Ditmars Blvd & 73 St-Ditmars Blvd & 76 St,2127,2,4254
Ditmars Blvd & 73 St-31 St & Hoyt Ave N,2128,2,4256
Ditmars Blvd & 73 St-49 St & 31 Ave,2129,2,4258
Barry St & Tiffany St-Willis Ave & E 143 St,2130,2,4260
Barry St & Tiffany St-Brook Ave & E 157 St,2131,2,4262
Barry St & Tiffany St-Intervale Ave & Westchester Ave,2132,2,4264
Barry St & Tiffany St-Longwood Ave & Southern Blvd,2133,2,4266
Barry St & Tiffany St-Westchester Ave & Longwood Ave,2134,2,4268
Barry St & Tiffany St-E 116 St & 2 Ave,2135,2,4270
Barry St & Tiffany St-Lafayette Ave & Hunts Point Ave,2136,2,4272
Barry St & Tiffany St-Cauldwell Ave & E 161 St,2137,2,4274
Barry St & Tiffany St-W 192 St & University Ave,2138,2,4276
Barry St & Tiffany St-Southern Blvd & E 175 St,2139,2,4278
Cadman Plaza E & Tillary St-Clinton St & Tillary St,2140,2,4280
Cadman Plaza E & Tillary St-Fulton St & Adams St,2141,2,4282
Cadman Plaza E & Tillary St-Centre St & Chambers St,2142,2,4284
Cadman Plaza E & Tillary St-Clark St & Henry St,2143,2,4286
Cadman Plaza E & Tillary St-Cadman Plaza E & Red Cross Pl,2144,2,4288
Cadman Plaza E & Tillary St-Warren St & Court St,2145,2,4290
Cadman Plaza E & Tillary St-Schermerhorn St & Court St,2146,2,4292
Cadman Plaza E & Tillary St-Jay St & York St,2147,2,4294
Cadman Plaza E & Tillary St-Adams St & Prospect St,2148,2,4296
Cadman Plaza E & Tillary St-Centre St & Worth St,2149,2,4298
43 St & 23 Ave-31 St & 23 Ave,2150,2,4300
43 St & 23 Ave-Hazen St & 20 Ave,2151,2,4302
43 St & 23 Ave-Ditmars Blvd & 43 St,2152,2,4304
43 St & 23 Ave-31 St & Astoria Blvd,2153,2,4306
43 St & 23 Ave-25 Ave & 41 St,2154,2,4308
43 St & 23 Ave-61 St & Woodside Ave,2155,2,4310
43 St & 23 Ave-28 Ave & 44 St,2156,2,4312
43 St & 23 Ave-31 St & Ditmars Blvd,2157,2,4314
43 St & 23 Ave-20 Ave & 48 St,2158,2,4316
Plaza Dr & W 170 St-Walton Ave & E 171 St,2159,2,4318
Plaza Dr & W 170 St-Goble Pl & Macombs Rd,2160,2,4320
Plaza Dr & W 170 St-Shakespeare Ave & W 169 St,2161,2,4322
Plaza Dr & W 170 St-Walton Ave & E 168 St,2162,2,4324
Plaza Dr & W 170 St-3 Ave & E 172 St,2163,2,4326
Plaza Dr & W 170 St-E 170 St & Sheridan Ave,2164,2,4328
Plaza Dr & W 170 St-Grand Concourse & E 171 St,2165,2,4330
Plaza Dr & W 170 St-Nelson Ave & W 172 St,2166,2,4332
Plaza Dr & W 170 St-Wadsworth Ave & W 179 St,2167,2,4334
Plaza Dr & W 170 St-W 176 St & Montgomery Ave,2168,2,4336
Clay Ave & Claremont Pkwy-Sheridan Ave & E 172 St,2169,2,4338
Clay Ave & Claremont Pkwy-Clay Ave & E 173 St,2170,2,4340
Clay Ave & Claremont Pkwy-E 170 St & Sheridan Ave,2171,2,4342
Clay Ave & Claremont Pkwy-E 170 St & Clay Ave,2172,2,4344
Clay Ave & Claremont Pkwy-Grand Concourse & East Mount Eden Ave,2173,2,4346
Clay Ave & Claremont Pkwy-Plaza Dr & W 170 St,2174,2,4348
Clay Ave & Claremont Pkwy-Walton Ave & E 171 St,2175,2,4350
Clay Ave & Claremont Pkwy-E Burnside Ave & Ryer Ave,2176,2,4352
Clay Ave & Claremont Pkwy-3 Ave & E 169 St,2177,2,4354
Clay Ave & Claremont Pkwy-3 Ave & E 170 St,2178,2,4356
44 St & Greenpoint Ave-47 Ave & 31 St,2179,2,4358
44 St & Greenpoint Ave-40 St & Queens Blvd,2180,2,4360
44 St & Greenpoint Ave-48 St & 37 Ave,2181,2,4362
44 St & Greenpoint Ave-43 St & 50 Ave,2182,2,4364
44 St & Greenpoint Ave-39 St & Queens Blvd,2183,2,4366
44 St & Greenpoint Ave-44 St & 48 Ave,2184,2,4368
44 St & Greenpoint Ave-39 St & 47 Ave,2185,2,4370
44 St & Greenpoint Ave-39 Ave & 45 St,2186,2,4372
44 St & Greenpoint Ave-53 St & Roosevelt Ave,2187,2,4374
44 St & Greenpoint Ave-39 St & 50 Ave,2188,2,4376
Lenox Ave & W 115 St-Frederick Douglass Blvd & W 112 St,2189,2,4378
Lenox Ave & W 115 St-Lenox Ave & W 117 St,2190,2,4380
Lenox Ave & W 115 St-Lenox Ave & W 111 St,2191,2,4382
Lenox Ave & W 115 St-Adam Clayton Powell Blvd & W 115 St,2192,2,4384
Lenox Ave & W 115 St-5 Ave & E 103 St,2193,2,4386
Lenox Ave & W 115 St-Central Park North & Adam Clayton Powell Blvd,2194,2,4388
Lenox Ave & W 115 St-Frederick Douglass Blvd & W 115 St,2195,2,4390
Lenox Ave & W 115 St-E 115 St & Lexington Ave,2196,2,4392
Lenox Ave & W 115 St-E 115 St & Madison Ave,2197,2,4394
Lenox Ave & W 115 St-Park Ave & E 124 St,2198,2,4396
41 Ave & 67 St-61 St & Woodside Ave,2199,2,4398
41 Ave & 67 St-65 Pl & Woodside Ave,2200,2,4400
41 Ave & 67 St-Woodside Ave & 60 St,2201,2,4402
41 Ave & 67 St-69 St & 43 Ave,2202,2,4404
41 Ave & 67 St-Broadway & 51 St,2203,2,4406
41 Ave & 67 St-46 St & Queens Blvd,2204,2,4408
41 Ave & 67 St-Woodside Ave & 69 St,2205,2,4410
41 Ave & 67 St-Skillman Ave & Honeywell St,2206,2,4412
41 Ave & 67 St-Skillman Ave & 54 St,2207,2,4414
41 Ave & 67 St-48 St & 37 Ave,2208,2,4416
Central Ave & Melrose St-McKibbin St & Bogart St,2209,2,4418
Central Ave & Melrose St-Melrose St & Broadway,2210,2,4420
Central Ave & Melrose St-Central Ave & Starr Street,2211,2,4422
Central Ave & Melrose St-Evergreen Ave & Noll St,2212,2,4424
Central Ave & Melrose St-Cedar St & Myrtle Ave,2213,2,4426
Central Ave & Melrose St-Bushwick Ave & Forrest St,2214,2,4428
Central Ave & Melrose St-Central Ave & Covert St,2215,2,4430
Central Ave & Melrose St-Jefferson Ave & Evergreen Ave,2216,2,4432
Central Ave & Melrose St-Graham Ave & Grand St,2217,2,4434
Central Ave & Melrose St-Menahan St & Central Ave,2218,2,4436
Stagg St & Morgan Ave-Morgan Ave & Maspeth Ave,2219,2,4438
Stagg St & Morgan Ave-Waterbury St & Stagg St,2220,2,4440
Stagg St & Morgan Ave-Menahan St & Central Ave,2221,2,4442
Stagg St & Morgan Ave-Bushwick Ave & Powers St,2222,2,4444
Stagg St & Morgan Ave-Powers St & Olive St,2223,2,4446
Stagg St & Morgan Ave-Stockholm St & Wilson Ave,2224,2,4448
Stagg St & Morgan Ave-Knickerbocker Ave & Thames St,2225,2,4450
Stagg St & Morgan Ave-Montrose Ave & Bushwick Ave,2226,2,4452
Stagg St & Morgan Ave-N 6 St & Bedford Ave,2227,2,4454
Stagg St & Morgan Ave-Canal St & Rutgers St,2228,2,4456
Canal St & Rutgers St-Henry St & Grand St,2229,2,4458
Canal St & Rutgers St-Grand St & Samuel Dickstein Plaza,2230,2,4460
Canal St & Rutgers St-Madison St & Montgomery St,2231,2,4462
Canal St & Rutgers St-Clinton St & Grand St,2232,2,4464
Canal St & Rutgers St-Division St & Bowery,2233,2,4466
Canal St & Rutgers St-Cherry St,2234,2,4468
Canal St & Rutgers St-Rutgers St & Henry St,2235,2,4470
Canal St & Rutgers St-Columbia St & Rivington St,2236,2,4472
Canal St & Rutgers St-Avenue D & E 3 St,2237,2,4474
Canal St & Rutgers St-Allen St & Hester St,2238,2,4476
W 37 St & 5 Ave-8 Ave & W 33 St,2239,2,4478
W 37 St & 5 Ave-Broadway & W 25 St,2240,2,4480
W 37 St & 5 Ave-W 56 St & 6 Ave,2241,2,4482
W 37 St & 5 Ave-5 Ave & E 29 St,2242,2,4484
W 37 St & 5 Ave-W 41 St & 8 Ave,2243,2,4486
W 37 St & 5 Ave-Broadway & E 21 St,2244,2,4488
W 37 St & 5 Ave-W 31 St & 7 Ave,2245,2,4490
